ano,escola,tipo,jurado_1,jurado_2,jurado_3,jurado_4
1987,Imperatriz Leopoldinense,HARMONIA,9.0,8.0,9.0,9.0
1987,Estação Primeira de Mangueira,HARMONIA,10.0,9.0,8.0,10.0
1987,São Clemente,HARMONIA,8.0,7.0,9.0,8.0
1987,Unidos da Ponte,HARMONIA,9.0,6.0,8.0,7.0
1987,Unidos do Cabuçu,HARMONIA,9.0,8.0,10.0,9.0
1987,Império Serrano,HARMONIA,9.0,10.0,10.0,10.0
1987,Unidos de Vila Isabel,HARMONIA,8.0,10.0,10.0,10.0
1987,União da Ilha do Governador,HARMONIA,9.0,8.0,7.0,9.0
1987,Portela,HARMONIA,10.0,10.0,9.0,10.0
1987,Mocidade Independente de Padre Miguel,HARMONIA,10.0,10.0,10.0,10.0
1987,Unidos do Jacarezinho,MESTRE-SALA E PORTA-BANDEIRA,8.0,7.0,8.0,6.0
1987,Império da Tijuca,MESTRE-SALA E PORTA-BANDEIRA,8.0,9.0,9.0,7.0
1987,Estácio de Sá,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.0,9.0,10.0
1987,Caprichosos de Pilares,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
1987,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.0,9.0,10.0
1987,Beija-Flor de Nilópolis,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,10.0
1987,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,9.0
1987,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,9.0
1987,São Clemente,MESTRE-SALA E PORTA-BANDEIRA,8.0,10.0,9.0,10.0
1987,Unidos da Ponte,MESTRE-SALA E PORTA-BANDEIRA,8.0,9.0,9.0,8.0
1987,Unidos do Cabuçu,MESTRE-SALA E PORTA-BANDEIRA,9.0,9.0,10.0,9.0
1987,Império Serrano,MESTRE-SALA E PORTA-BANDEIRA,10.0,9.0,9.0,9.0
1987,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,7.0
1987,União da Ilha do Governador,MESTRE-SALA E PORTA-BANDEIRA,9.0,8.0,10.0,10.0
1987,Portela,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,9.0,10.0
1987,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,10.0,10.0,10.0,8.0
1987,Unidos do Jacarezinho,SAMBA DE ENREDO,8.0,6.0,7.0,8.0
1987,Império da Tijuca,SAMBA DE ENREDO,9.0,5.0,8.0,8.0
1987,Estácio de Sá,SAMBA DE ENREDO,10.0,9.0,10.0,9.0
1987,Caprichosos de Pilares,SAMBA DE ENREDO,10.0,7.0,8.0,7.0
1987,Acadêmicos do Salgueiro,SAMBA DE ENREDO,10.0,10.0,9.0,10.0
1987,Beija-Flor de Nilópolis,SAMBA DE ENREDO,10.0,8.0,8.0,9.0
1987,Imperatriz Leopoldinense,SAMBA DE ENREDO,9.0,7.0,7.0,9.0
1987,Estação Primeira de Mangueira,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
1987,São Clemente,SAMBA DE ENREDO,10.0,7.0,10.0,10.0
1987,Unidos da Ponte,SAMBA DE ENREDO,10.0,6.0,10.0,8.0
1987,Unidos do Cabuçu,SAMBA DE ENREDO,9.0,8.0,10.0,7.0
1987,Império Serrano,SAMBA DE ENREDO,10.0,9.0,10.0,10.0
1987,Unidos de Vila Isabel,SAMBA DE ENREDO,10.0,10.0,10.0,10.0
1987,União da Ilha do Governador,SAMBA DE ENREDO,9.0,6.0,9.0,9.0
1987,Portela,SAMBA DE ENREDO,10.0,9.0,10.0,10.0
1987,Mocidade Independente de Padre Miguel,SAMBA DE ENREDO,10.0,8.0,7.0,10.0
1988,Unidos da Tijuca,ALEGORIAS E ADEREÇOS,8.0,9.0,9.0,9.0
1988,Mocidade Independente de Padre Miguel,ALEGORIAS E ADEREÇOS,10.0,9.0,10.0,8.0
1988,União da Ilha do Governador,ALEGORIAS E ADEREÇOS,9.0,10.0,10.0,8.0
1988,Imperatriz Leopoldinense,ALEGORIAS E ADEREÇOS,9.0,8.0,9.0,7.0
1988,São Clemente,ALEGORIAS E ADEREÇOS,8.0,8.0,9.0,9.0
1988,Estácio de Sá,ALEGORIAS E ADEREÇOS,9.0,9.0,10.0,8.0
1988,Acadêmicos do Salgueiro,ALEGORIAS E ADEREÇOS,10.0,9.0,10.0,9.0
1988,Portela,ALEGORIAS E ADEREÇOS,9.0,8.0,9.0,8.0
1988,Tradição,ALEGORIAS E ADEREÇOS,9.0,8.0,8.0,7.0
1988,Caprichosos de Pilares,ALEGORIAS E ADEREÇOS,9.0,10.0,10.0,10.0
1988,Beija-Flor de Nilópolis,ALEGORIAS E ADEREÇOS,10.0,9.0,10.0,10.0
1988,Unidos do Cabuçu,ALEGORIAS E ADEREÇOS,8.0,8.0,8.0,7.0
1988,Unidos da Ponte,ALEGORIAS E ADEREÇOS,8.0,8.0,8.0,7.0
1988,Unidos de Vila Isabel,ALEGORIAS E ADEREÇOS,9.0,10.0,10.0,8.0
1988,Império Serrano,ALEGORIAS E ADEREÇOS,9.0,9.0,9.0,9.0
1988,Estação Primeira de Mangueira,ALEGORIAS E ADEREÇOS,9.0,8.0,10.0,10.0
1988,Unidos da Tijuca,BATERIA,8.0,9.0,8.0,8.0
1988,Mocidade Independente de Padre Miguel,BATERIA,10.0,8.0,10.0,10.0
1988,União da Ilha do Governador,BATERIA,9.0,10.0,10.0,10.0
1988,Imperatriz Leopoldinense,BATERIA,8.0,9.0,9.0,9.0
1988,São Clemente,BATERIA,10.0,9.0,10.0,9.0
1988,Estácio de Sá,BATERIA,8.0,10.0,9.0,8.0
